#
#
# US Geological Survey, Water Resources Data
# retrieved: 2022-11-17 19:12:52 EST      (vaww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 13344500 TUCANNON RIVER NEAR STARBUCK, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		150225	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	13344500	00060	150225	2012	6	218.1
USGS	13344500	00060	150225	2012	7	107
USGS	13344500	00060	150225	2012	8	69.6
USGS	13344500	00060	150225	2012	9	75.9
USGS	13344500	00060	150225	2012	10	97.5
USGS	13344500	00060	150225	2012	11	137.8
USGS	13344500	00060	150225	2012	12	239.9
USGS	13344500	00060	150225	2013	1	150.6
USGS	13344500	00060	150225	2013	2	157.4
USGS	13344500	00060	150225	2013	3	249.7
USGS	13344500	00060	150225	2013	4	313.3
USGS	13344500	00060	150225	2013	5	227.4
USGS	13344500	00060	150225	2013	6	123.2
USGS	13344500	00060	150225	2013	7	76.6
USGS	13344500	00060	150225	2013	8	66.2
USGS	13344500	00060	150225	2013	9	76.8
USGS	13344500	00060	150225	2013	10	94.2
USGS	13344500	00060	150225	2013	11	102.3
USGS	13344500	00060	150225	2013	12	133.1
USGS	13344500	00060	150225	2014	1	149.2
USGS	13344500	00060	150225	2014	2	252
USGS	13344500	00060	150225	2014	3	470.3
USGS	13344500	00060	150225	2014	4	328.5
USGS	13344500	00060	150225	2014	5	286.2
USGS	13344500	00060	150225	2014	6	153.1
USGS	13344500	00060	150225	2014	7	80
USGS	13344500	00060	150225	2014	8	70.8
USGS	13344500	00060	150225	2014	9	71.5
USGS	13344500	00060	150225	2014	10	82.7
USGS	13344500	00060	150225	2014	11	113.5
USGS	13344500	00060	150225	2014	12	188.7
USGS	13344500	00060	150225	2015	1	215.7
USGS	13344500	00060	150225	2015	2	260.2
USGS	13344500	00060	150225	2015	3	180.2
USGS	13344500	00060	150225	2015	4	173.9
USGS	13344500	00060	150225	2015	5	110.9
USGS	13344500	00060	150225	2015	6	72.4
USGS	13344500	00060	150225	2015	7	47.7
USGS	13344500	00060	150225	2015	8	47.6
USGS	13344500	00060	150225	2015	9	59.5
USGS	13344500	00060	150225	2015	10	69.3
USGS	13344500	00060	150225	2015	11	97
USGS	13344500	00060	150225	2015	12	131
USGS	13344500	00060	150225	2016	1	155.3
USGS	13344500	00060	150225	2016	2	250.2
USGS	13344500	00060	150225	2016	3	314.4
USGS	13344500	00060	150225	2016	4	293.1
USGS	13344500	00060	150225	2016	5	202.2
USGS	13344500	00060	150225	2016	6	95.1
USGS	13344500	00060	150225	2016	7	69.7
USGS	13344500	00060	150225	2016	8	54.2
USGS	13344500	00060	150225	2016	9	65
USGS	13344500	00060	150225	2016	10	99.3
USGS	13344500	00060	150225	2016	11	112.5
USGS	13344500	00060	150225	2016	12	113.9
USGS	13344500	00060	150225	2017	1	118.9
USGS	13344500	00060	150225	2017	2	379.6
USGS	13344500	00060	150225	2017	3	744.8
USGS	13344500	00060	150225	2017	4	373.1
USGS	13344500	00060	150225	2017	5	341.4
USGS	13344500	00060	150225	2017	6	203.1
USGS	13344500	00060	150225	2017	7	87.5
USGS	13344500	00060	150225	2017	8	62.5
USGS	13344500	00060	150225	2017	9	75.9
USGS	13344500	00060	150225	2017	10	98.5
USGS	13344500	00060	150225	2017	11	144.2
USGS	13344500	00060	150225	2017	12	177.7
USGS	13344500	00060	150225	2018	1	322.7
USGS	13344500	00060	150225	2018	2	325.2
USGS	13344500	00060	150225	2018	3	265.3
USGS	13344500	00060	150225	2018	4	416.2
USGS	13344500	00060	150225	2018	5	321.6
USGS	13344500	00060	150225	2018	6	166.7
USGS	13344500	00060	150225	2018	7	86.7
USGS	13344500	00060	150225	2018	8	69
USGS	13344500	00060	150225	2018	9	77.1
USGS	13344500	00060	150225	2018	10	97.3
USGS	13344500	00060	150225	2018	11	108.7
USGS	13344500	00060	150225	2018	12	125.2

