#
#
# US Geological Survey, Water Resources Data
# retrieved: 2022-11-17 19:14:46 EST      (vaww02)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 13351000 PALOUSE RIVER AT HOOPER, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		150249	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	13351000	00060	150249	2010	12	329.3
USGS	13351000	00060	150249	2011	1	1622
USGS	13351000	00060	150249	2011	2	859.4
USGS	13351000	00060	150249	2011	3	2733
USGS	13351000	00060	150249	2011	4	2781
USGS	13351000	00060	150249	2011	5	1639
USGS	13351000	00060	150249	2011	6	634.1
USGS	13351000	00060	150249	2011	7	159.3
USGS	13351000	00060	150249	2011	8	58.8
USGS	13351000	00060	150249	2011	9	45.3
USGS	13351000	00060	150249	2011	10	75.4
USGS	13351000	00060	150249	2011	11	111.6
USGS	13351000	00060	150249	2011	12	116
USGS	13351000	00060	150249	2012	1	348.9
USGS	13351000	00060	150249	2012	2	993.8
USGS	13351000	00060	150249	2012	3	2447
USGS	13351000	00060	150249	2012	4	2792
USGS	13351000	00060	150249	2012	5	949.7
USGS	13351000	00060	150249	2012	6	440
USGS	13351000	00060	150249	2012	7	157.3
USGS	13351000	00060	150249	2012	8	51.3
USGS	13351000	00060	150249	2012	9	41.6
USGS	13351000	00060	150249	2012	10	78.1
USGS	13351000	00060	150249	2012	11	237
USGS	13351000	00060	150249	2012	12	471.1
USGS	13351000	00060	150249	2013	1	629.5
USGS	13351000	00060	150249	2013	2	1203
USGS	13351000	00060	150249	2013	3	1315
USGS	13351000	00060	150249	2013	4	1230
USGS	13351000	00060	150249	2013	5	373.9
USGS	13351000	00060	150249	2013	6	175
USGS	13351000	00060	150249	2013	7	70.1
USGS	13351000	00060	150249	2013	8	36.5
USGS	13351000	00060	150249	2013	9	48.2
USGS	13351000	00060	150249	2013	10	84.3
USGS	13351000	00060	150249	2013	11	127.2
USGS	13351000	00060	150249	2013	12	153.2
USGS	13351000	00060	150249	2014	1	395.7
USGS	13351000	00060	150249	2014	2	1127
USGS	13351000	00060	150249	2014	3	2100
USGS	13351000	00060	150249	2014	4	910.7
USGS	13351000	00060	150249	2014	5	409.9
USGS	13351000	00060	150249	2014	6	127.9
USGS	13351000	00060	150249	2014	7	46.6
USGS	13351000	00060	150249	2014	8	20.8
USGS	13351000	00060	150249	2014	9	23
USGS	13351000	00060	150249	2014	10	45.3
USGS	13351000	00060	150249	2014	11	80.9
USGS	13351000	00060	150249	2014	12	249.9
USGS	13351000	00060	150249	2015	1	691.7
USGS	13351000	00060	150249	2015	2	1131
USGS	13351000	00060	150249	2015	3	872.6
USGS	13351000	00060	150249	2015	4	612.9
USGS	13351000	00060	150249	2015	5	248.1
USGS	13351000	00060	150249	2015	6	101.9
USGS	13351000	00060	150249	2015	7	20.3
USGS	13351000	00060	150249	2015	8	7.16
USGS	13351000	00060	150249	2015	9	18.7
USGS	13351000	00060	150249	2015	10	32.5
USGS	13351000	00060	150249	2015	11	71.2
USGS	13351000	00060	150249	2015	12	223.7
USGS	13351000	00060	150249	2016	1	929.2
USGS	13351000	00060	150249	2016	2	1342
USGS	13351000	00060	150249	2016	3	1899
USGS	13351000	00060	150249	2016	4	872.2
USGS	13351000	00060	150249	2016	5	309.5
USGS	13351000	00060	150249	2016	6	121.7
USGS	13351000	00060	150249	2016	7	47.9
USGS	13351000	00060	150249	2016	8	20.2
USGS	13351000	00060	150249	2016	9	24.9
USGS	13351000	00060	150249	2016	10	93.5
USGS	13351000	00060	150249	2016	11	177.3
USGS	13351000	00060	150249	2016	12	191.5
USGS	13351000	00060	150249	2017	1	294.8
USGS	13351000	00060	150249	2017	2	3218
USGS	13351000	00060	150249	2017	3	5500
USGS	13351000	00060	150249	2017	4	2121
USGS	13351000	00060	150249	2017	5	1014
USGS	13351000	00060	150249	2017	6	356.8
USGS	13351000	00060	150249	2017	7	120.8
USGS	13351000	00060	150249	2017	8	56.7
USGS	13351000	00060	150249	2017	9	63.6
USGS	13351000	00060	150249	2017	10	126.3
USGS	13351000	00060	150249	2017	11	257.7
USGS	13351000	00060	150249	2017	12	710.8
USGS	13351000	00060	150249	2018	1	2371
USGS	13351000	00060	150249	2018	2	2032
USGS	13351000	00060	150249	2018	3	2256
USGS	13351000	00060	150249	2018	4	2193
USGS	13351000	00060	150249	2018	5	740
USGS	13351000	00060	150249	2018	6	298.6
USGS	13351000	00060	150249	2018	7	118.7
USGS	13351000	00060	150249	2018	8	54.5
USGS	13351000	00060	150249	2018	9	62
USGS	13351000	00060	150249	2018	10	88.9
USGS	13351000	00060	150249	2018	11	140.9
USGS	13351000	00060	150249	2018	12	295.9

